timestamp,machine_id,temperature_c,vibration_rms_g,rotational_speed_rpm,motor_current_a,hydraulic_pressure_bar,load_percentage,fault_label
2026-09-01 12:00:00,pump_unit_06,56.9,2.781,1477.1,9.65,54.66,37.8,hydraulic_pressure_loss
2026-09-01 12:15:00,pump_unit_06,74.32,2.011,1480.6,21.47,146.15,71.6,electrical_overcurrent
2026-09-01 12:30:00,pump_unit_06,104.79,5.608,1482.3,9.36,136.24,69.3,bearing_overheat_wear
2026-09-01 12:45:00,pump_unit_06,52.8,2.24,1491.0,9.85,63.09,32.3,hydraulic_pressure_loss
2026-09-01 13:00:00,pump_unit_06,98.42,6.225,1489.5,10.43,145.6,65.2,bearing_overheat_wear
2026-09-01 13:15:00,pump_unit_06,52.2,1.903,1512.4,10.05,133.64,61.5,normal
2026-09-01 13:30:00,pump_unit_06,61.45,1.918,1489.2,10.81,138.8,65.7,normal
2026-09-01 13:45:00,pump_unit_06,59.93,1.038,1507.0,9.83,137.95,78.2,normal
2026-09-01 14:00:00,pump_unit_06,52.62,7.892,1398.3,9.85,132.13,62.8,rotor_unbalance
2026-09-01 14:15:00,pump_unit_06,54.09,1.602,1520.2,10.05,137.78,74.6,normal
2026-09-01 14:30:00,pump_unit_06,52.92,9.902,1434.5,10.41,150.46,70.0,rotor_unbalance
2026-09-01 14:45:00,pump_unit_06,55.15,1.874,1494.6,10.16,143.07,64.7,normal
2026-09-01 15:00:00,pump_unit_06,65.58,7.19,1424.9,9.0,140.58,62.4,rotor_unbalance
2026-09-01 15:15:00,pump_unit_06,75.01,1.269,1522.6,21.62,147.64,74.1,electrical_overcurrent
2026-09-01 15:30:00,pump_unit_06,53.35,1.809,1491.3,8.57,145.61,67.5,normal
2026-09-01 15:45:00,pump_unit_06,93.6,5.243,1481.6,8.4,142.04,71.1,bearing_overheat_wear
2026-09-01 16:00:00,pump_unit_06,49.87,1.492,1483.7,10.88,138.19,65.3,normal
2026-09-01 16:15:00,pump_unit_06,74.02,1.902,1489.5,26.97,129.07,73.8,electrical_overcurrent
2026-09-01 16:30:00,pump_unit_06,57.58,10.229,1404.0,9.29,148.86,73.3,rotor_unbalance
2026-09-01 16:45:00,pump_unit_06,53.35,7.912,1436.8,10.45,142.37,63.8,rotor_unbalance
2026-09-01 17:00:00,pump_unit_06,97.02,5.952,1519.0,10.35,146.4,61.5,bearing_overheat_wear
2026-09-01 17:15:00,pump_unit_06,55.23,1.661,1479.8,9.19,41.47,42.4,hydraulic_pressure_loss
2026-09-01 17:30:00,pump_unit_06,59.45,1.64,1498.7,10.16,37.01,50.1,hydraulic_pressure_loss
2026-09-01 17:45:00,pump_unit_06,54.42,1.54,1513.5,10.45,141.84,76.1,normal
2026-09-01 18:00:00,pump_unit_06,57.68,1.373,1484.6,9.4,37.68,39.2,hydraulic_pressure_loss
2026-09-01 18:15:00,pump_unit_06,85.41,6.278,1502.9,10.5,149.54,73.1,bearing_overheat_wear
2026-09-01 18:30:00,pump_unit_06,83.04,6.108,1462.6,10.17,134.9,68.6,bearing_overheat_wear
2026-09-01 18:45:00,pump_unit_06,59.9,1.802,1483.5,10.0,133.28,70.4,normal
2026-09-01 19:00:00,pump_unit_06,63.64,1.613,1491.0,9.74,55.2,49.7,hydraulic_pressure_loss
2026-09-01 19:15:00,pump_unit_06,58.45,8.129,1387.3,9.95,152.13,63.1,rotor_unbalance
2026-09-01 19:30:00,pump_unit_06,58.1,1.596,1502.7,10.41,137.42,72.5,normal
2026-09-01 19:45:00,pump_unit_06,55.75,9.026,1400.4,10.38,140.3,64.2,rotor_unbalance
2026-09-01 20:00:00,pump_unit_06,53.88,2.328,1481.4,9.61,135.15,69.9,normal
2026-09-01 20:15:00,pump_unit_06,53.33,7.417,1441.2,9.8,132.56,74.5,rotor_unbalance
2026-09-01 20:30:00,pump_unit_06,81.1,2.025,1479.9,20.55,143.03,66.4,electrical_overcurrent
2026-09-01 20:45:00,pump_unit_06,97.78,6.71,1507.1,10.07,138.56,57.6,bearing_overheat_wear
2026-09-01 21:00:00,pump_unit_06,56.11,1.759,1496.1,11.03,134.06,66.6,normal
2026-09-01 21:15:00,pump_unit_06,52.54,7.733,1425.5,10.43,148.97,59.0,rotor_unbalance
2026-09-01 21:30:00,pump_unit_06,56.05,1.468,1505.4,11.05,141.36,56.9,normal
2026-09-01 21:45:00,pump_unit_06,56.98,1.806,1454.6,11.19,47.97,40.8,hydraulic_pressure_loss
2026-09-01 22:00:00,pump_unit_06,56.25,9.026,1408.1,10.49,142.31,72.7,rotor_unbalance
2026-09-01 22:15:00,pump_unit_06,57.25,1.58,1499.8,10.02,142.51,68.7,normal
2026-09-01 22:30:00,pump_unit_06,55.63,1.993,1501.7,10.12,148.21,69.9,normal
2026-09-01 22:45:00,pump_unit_06,96.65,6.08,1481.5,8.25,137.61,72.6,bearing_overheat_wear
2026-09-01 23:00:00,pump_unit_06,96.98,4.546,1502.0,10.6,147.51,57.8,bearing_overheat_wear
2026-09-01 23:15:00,pump_unit_06,60.41,1.872,1490.6,10.81,144.34,65.8,normal
2026-09-01 23:30:00,pump_unit_06,59.13,9.768,1437.4,10.24,139.73,71.3,rotor_unbalance
2026-09-01 23:45:00,pump_unit_06,59.54,8.066,1374.4,10.28,149.95,65.5,rotor_unbalance
2026-09-02 00:00:00,pump_unit_06,45.16,1.499,1536.0,10.67,134.47,67.7,normal
2026-09-02 00:15:00,pump_unit_06,57.96,9.403,1407.6,9.77,143.94,63.8,rotor_unbalance
2026-09-02 00:30:00,pump_unit_06,71.01,1.447,1499.7,23.6,124.28,61.7,electrical_overcurrent
2026-09-02 00:45:00,pump_unit_06,70.58,2.064,1494.7,23.67,135.82,67.6,electrical_overcurrent
2026-09-02 01:00:00,pump_unit_06,51.69,9.161,1451.0,9.84,140.73,67.5,rotor_unbalance
2026-09-02 01:15:00,pump_unit_06,51.69,1.313,1489.6,10.65,136.53,83.1,normal
2026-09-02 01:30:00,pump_unit_06,74.73,2.039,1522.8,23.5,127.2,65.3,electrical_overcurrent
2026-09-02 01:45:00,pump_unit_06,59.62,1.915,1507.0,9.45,134.52,77.7,normal
2026-09-02 02:00:00,pump_unit_06,52.82,1.614,1485.3,9.63,41.34,30.1,hydraulic_pressure_loss
2026-09-02 02:15:00,pump_unit_06,86.34,4.971,1483.9,10.1,141.81,72.3,bearing_overheat_wear
2026-09-02 02:30:00,pump_unit_06,96.0,5.158,1467.8,10.41,143.63,71.5,bearing_overheat_wear
2026-09-02 02:45:00,pump_unit_06,56.93,1.928,1486.6,11.09,135.59,64.5,normal
2026-09-02 03:00:00,pump_unit_06,58.04,1.693,1499.3,10.32,60.16,36.2,hydraulic_pressure_loss
2026-09-02 03:15:00,pump_unit_06,58.95,1.704,1479.1,10.46,138.37,67.1,normal
2026-09-02 03:30:00,pump_unit_06,62.85,1.128,1489.2,10.2,43.52,43.9,hydraulic_pressure_loss
2026-09-02 03:45:00,pump_unit_06,54.61,1.769,1493.8,10.05,141.26,72.5,normal
2026-09-02 04:00:00,pump_unit_06,51.32,1.275,1508.0,10.4,142.53,59.4,normal
2026-09-02 04:15:00,pump_unit_06,52.87,8.623,1447.3,9.41,137.27,69.1,rotor_unbalance
2026-09-02 04:30:00,pump_unit_06,59.22,8.789,1360.2,11.05,132.51,77.6,rotor_unbalance
2026-09-02 04:45:00,pump_unit_06,53.81,1.996,1491.4,10.77,135.75,60.2,normal
2026-09-02 05:00:00,pump_unit_06,99.31,5.626,1513.4,9.52,141.57,68.4,bearing_overheat_wear
2026-09-02 05:15:00,pump_unit_06,80.17,1.974,1469.1,25.24,143.67,67.4,electrical_overcurrent
2026-09-02 05:30:00,pump_unit_06,57.96,1.666,1488.6,10.22,43.98,42.8,hydraulic_pressure_loss
2026-09-02 05:45:00,pump_unit_06,61.92,1.619,1486.5,10.15,140.34,65.7,normal
2026-09-02 06:00:00,pump_unit_06,54.86,1.852,1459.6,11.7,139.26,71.5,normal
2026-09-02 06:15:00,pump_unit_06,74.91,1.598,1517.0,26.0,143.79,64.1,electrical_overcurrent
2026-09-02 06:30:00,pump_unit_06,48.39,9.911,1398.8,9.33,135.94,58.3,rotor_unbalance
2026-09-02 06:45:00,pump_unit_06,59.2,1.921,1497.8,9.4,132.32,61.2,normal
2026-09-02 07:00:00,pump_unit_06,58.04,2.071,1504.5,9.61,140.12,66.1,normal
2026-09-02 07:15:00,pump_unit_06,62.13,1.271,1491.5,11.17,132.67,64.1,normal
2026-09-02 07:30:00,pump_unit_06,71.11,1.321,1503.9,25.8,142.54,62.8,electrical_overcurrent
2026-09-02 07:45:00,pump_unit_06,79.22,1.829,1477.2,22.13,133.24,60.8,electrical_overcurrent
2026-09-02 08:00:00,pump_unit_06,87.9,5.556,1478.5,9.77,141.36,64.2,bearing_overheat_wear
2026-09-02 08:15:00,pump_unit_06,55.79,2.278,1492.4,11.14,54.05,36.2,hydraulic_pressure_loss
2026-09-02 08:30:00,pump_unit_06,54.68,1.984,1513.8,10.45,137.77,55.5,normal
2026-09-02 08:45:00,pump_unit_06,70.16,1.855,1526.6,21.4,143.93,62.2,electrical_overcurrent
2026-09-01 08:00:00,pump_unit_07,79.38,1.907,1478.7,28.23,140.51,57.6,electrical_overcurrent
2026-09-01 08:15:00,pump_unit_07,53.82,2.048,1497.8,9.15,132.92,74.7,normal
2026-09-01 08:30:00,pump_unit_07,56.13,2.249,1510.8,10.75,57.67,54.3,hydraulic_pressure_loss
2026-09-01 08:45:00,pump_unit_07,88.8,6.103,1505.5,9.44,141.85,64.9,bearing_overheat_wear
2026-09-01 09:00:00,pump_unit_07,100.67,5.98,1500.3,10.18,144.22,74.8,bearing_overheat_wear
2026-09-01 09:15:00,pump_unit_07,78.1,2.42,1496.2,23.15,143.04,62.6,electrical_overcurrent
2026-09-01 09:30:00,pump_unit_07,53.29,1.605,1496.9,9.87,134.45,66.0,normal
2026-09-01 09:45:00,pump_unit_07,97.25,5.946,1509.8,8.01,137.77,64.3,bearing_overheat_wear
2026-09-01 10:00:00,pump_unit_07,70.39,1.976,1497.9,20.15,149.5,59.4,electrical_overcurrent
2026-09-01 10:15:00,pump_unit_07,101.8,6.052,1471.6,10.15,137.18,63.9,bearing_overheat_wear
2026-09-01 10:30:00,pump_unit_07,57.73,1.815,1481.6,9.99,47.1,43.2,hydraulic_pressure_loss
2026-09-01 10:45:00,pump_unit_07,88.77,6.614,1482.8,10.44,143.9,60.4,bearing_overheat_wear
2026-09-01 11:00:00,pump_unit_07,92.61,6.498,1481.0,9.79,134.05,73.3,bearing_overheat_wear
2026-09-01 11:15:00,pump_unit_07,51.35,1.672,1455.6,10.1,139.15,72.9,normal
2026-09-01 11:30:00,pump_unit_07,59.07,2.046,1513.8,10.16,145.07,59.2,normal
2026-09-01 11:45:00,pump_unit_07,96.97,4.721,1478.1,10.2,135.88,70.3,bearing_overheat_wear
2026-09-01 12:00:00,pump_unit_07,58.16,1.485,1495.0,11.02,26.94,46.0,hydraulic_pressure_loss
2026-09-01 12:15:00,pump_unit_07,54.94,1.718,1489.2,10.26,140.17,61.7,normal
2026-09-01 12:30:00,pump_unit_07,51.58,1.735,1490.6,10.49,129.4,73.3,normal
2026-09-01 12:45:00,pump_unit_07,59.27,9.793,1406.3,11.73,138.61,75.4,rotor_unbalance
2026-09-01 13:00:00,pump_unit_07,57.97,1.594,1480.2,9.69,140.5,66.7,normal
2026-09-01 13:15:00,pump_unit_07,79.05,1.507,1484.0,22.29,150.15,69.8,electrical_overcurrent
2026-09-01 13:30:00,pump_unit_07,56.78,1.724,1511.1,12.05,135.26,61.9,normal
2026-09-01 13:45:00,pump_unit_07,60.62,2.113,1493.0,10.23,135.92,73.3,normal
2026-09-01 14:00:00,pump_unit_07,54.09,1.983,1492.2,10.01,29.31,46.2,hydraulic_pressure_loss
2026-09-01 14:15:00,pump_unit_07,54.3,8.871,1440.7,10.34,132.89,66.0,rotor_unbalance
2026-09-01 14:30:00,pump_unit_07,56.68,2.212,1499.0,10.27,135.32,68.1,normal
2026-09-01 14:45:00,pump_unit_07,74.07,1.638,1490.2,21.77,142.31,64.5,electrical_overcurrent
2026-09-01 15:00:00,pump_unit_07,53.3,2.124,1469.8,10.29,147.93,63.4,normal
2026-09-01 15:15:00,pump_unit_07,72.75,2.288,1493.8,21.66,146.77,72.0,electrical_overcurrent
2026-09-01 15:30:00,pump_unit_07,70.89,1.165,1494.2,23.45,148.08,69.1,electrical_overcurrent
2026-09-01 15:45:00,pump_unit_07,51.15,11.075,1461.6,10.78,139.54,65.4,rotor_unbalance
2026-09-01 16:00:00,pump_unit_07,62.4,2.218,1468.9,9.67,136.65,67.5,normal
2026-09-01 16:15:00,pump_unit_07,65.49,8.184,1420.7,10.69,139.99,68.7,rotor_unbalance
2026-09-01 16:30:00,pump_unit_07,56.15,1.971,1516.2,10.95,140.36,61.0,normal
2026-09-01 16:45:00,pump_unit_07,54.23,1.876,1487.8,9.45,134.06,58.1,normal
2026-09-01 17:00:00,pump_unit_07,49.86,1.5,1489.1,9.13,51.63,40.0,hydraulic_pressure_loss
2026-09-01 17:15:00,pump_unit_07,52.5,1.565,1512.9,10.91,143.01,73.6,normal
2026-09-01 17:30:00,pump_unit_07,59.74,1.918,1510.2,10.51,51.04,32.8,hydraulic_pressure_loss
2026-09-01 17:45:00,pump_unit_07,73.45,1.638,1525.7,20.84,138.81,62.7,electrical_overcurrent
2026-09-01 18:00:00,pump_unit_07,73.27,1.59,1506.8,28.83,145.27,68.8,electrical_overcurrent
2026-09-01 18:15:00,pump_unit_07,56.14,7.804,1394.8,11.34,148.55,76.9,rotor_unbalance
2026-09-01 18:30:00,pump_unit_07,50.66,1.354,1498.6,10.62,62.21,42.6,hydraulic_pressure_loss
2026-09-01 18:45:00,pump_unit_07,49.73,1.199,1506.1,9.6,144.36,74.7,normal
2026-09-01 19:00:00,pump_unit_07,57.07,9.654,1392.5,10.3,137.65,65.4,rotor_unbalance
2026-09-01 19:15:00,pump_unit_07,51.52,2.072,1499.5,10.5,135.28,63.4,normal
2026-09-01 19:30:00,pump_unit_07,61.2,1.944,1481.5,10.47,44.58,36.8,hydraulic_pressure_loss
2026-09-01 19:45:00,pump_unit_07,57.17,1.919,1483.5,9.55,144.94,75.1,normal
2026-09-01 20:00:00,pump_unit_07,61.31,1.84,1490.3,11.28,143.57,62.1,normal
2026-09-01 20:15:00,pump_unit_07,56.72,1.747,1494.6,11.06,143.8,76.0,normal
2026-09-01 20:30:00,pump_unit_07,78.36,2.008,1472.1,24.27,135.8,68.1,electrical_overcurrent
2026-09-01 20:45:00,pump_unit_07,56.84,1.968,1500.8,10.52,141.52,78.1,normal
2026-09-01 21:00:00,pump_unit_07,51.29,8.034,1422.1,10.45,145.66,69.1,rotor_unbalance
2026-09-01 21:15:00,pump_unit_07,54.72,1.6,1477.2,11.35,142.52,67.8,normal
2026-09-01 21:30:00,pump_unit_07,56.04,2.097,1482.6,10.2,144.34,56.4,normal
2026-09-01 21:45:00,pump_unit_07,70.87,1.76,1487.5,25.62,149.62,66.1,electrical_overcurrent
2026-09-01 22:00:00,pump_unit_07,61.35,1.802,1521.7,10.8,141.54,67.6,normal
2026-09-01 22:15:00,pump_unit_07,55.27,2.069,1494.8,9.95,138.75,74.0,normal
2026-09-01 22:30:00,pump_unit_07,52.66,7.716,1437.2,11.42,145.73,60.5,rotor_unbalance
2026-09-01 22:45:00,pump_unit_07,60.62,1.373,1470.7,9.54,141.44,71.7,normal
2026-09-01 23:00:00,pump_unit_07,59.11,1.271,1512.8,9.95,143.66,60.1,normal
2026-09-01 23:15:00,pump_unit_07,55.83,2.147,1471.2,10.22,48.94,42.0,hydraulic_pressure_loss
2026-09-01 23:30:00,pump_unit_07,58.25,7.933,1395.8,10.69,144.79,66.4,rotor_unbalance
2026-09-01 23:45:00,pump_unit_07,54.38,1.788,1505.7,9.7,136.58,68.6,normal
2026-09-02 00:00:00,pump_unit_07,79.95,1.348,1499.7,20.58,145.09,62.4,electrical_overcurrent
2026-09-02 00:15:00,pump_unit_07,77.9,1.945,1494.9,26.99,143.64,67.7,electrical_overcurrent
2026-09-02 00:30:00,pump_unit_07,75.57,2.189,1497.4,27.64,135.65,78.5,electrical_overcurrent
2026-09-02 00:45:00,pump_unit_07,48.5,2.182,1504.4,10.92,142.79,67.0,normal
2026-09-02 01:00:00,pump_unit_07,54.51,7.243,1389.5,10.85,147.38,70.2,rotor_unbalance
2026-09-02 01:15:00,pump_unit_07,78.77,1.684,1499.0,19.73,135.59,71.8,electrical_overcurrent
2026-09-02 01:30:00,pump_unit_07,53.14,1.805,1516.3,10.85,143.98,79.5,normal
2026-09-02 01:45:00,pump_unit_07,51.55,1.583,1491.2,8.32,138.96,64.7,normal
2026-09-02 02:00:00,pump_unit_07,56.23,1.62,1503.8,10.78,27.85,43.3,hydraulic_pressure_loss
2026-09-02 02:15:00,pump_unit_07,55.26,9.76,1411.0,9.22,140.86,70.6,rotor_unbalance
2026-09-02 02:30:00,pump_unit_07,59.57,8.395,1394.3,9.87,137.98,68.4,rotor_unbalance
2026-09-02 02:45:00,pump_unit_07,57.37,1.992,1482.9,10.88,139.2,59.5,normal
2026-09-02 03:00:00,pump_unit_07,103.6,5.875,1494.4,9.62,143.05,67.7,bearing_overheat_wear
2026-09-02 03:15:00,pump_unit_07,51.87,1.137,1503.5,9.23,31.6,41.6,hydraulic_pressure_loss
2026-09-02 03:30:00,pump_unit_07,60.85,2.314,1509.8,10.47,25.61,51.3,hydraulic_pressure_loss
2026-09-02 03:45:00,pump_unit_07,54.39,1.849,1498.7,10.59,137.1,59.9,normal
2026-09-02 04:00:00,pump_unit_07,56.44,2.547,1501.7,9.14,28.89,50.1,hydraulic_pressure_loss
2026-09-02 04:15:00,pump_unit_07,55.69,2.059,1489.8,8.95,55.89,46.5,hydraulic_pressure_loss
2026-09-02 04:30:00,pump_unit_07,74.67,2.108,1500.8,21.39,147.51,61.7,electrical_overcurrent
2026-09-02 04:45:00,pump_unit_07,57.74,1.744,1480.1,10.25,140.85,73.6,normal
2026-09-02 05:00:00,pump_unit_07,77.74,1.896,1492.2,27.25,141.44,66.0,electrical_overcurrent
2026-09-02 05:15:00,pump_unit_07,56.32,9.654,1421.3,10.03,140.51,69.4,rotor_unbalance
2026-09-02 05:30:00,pump_unit_07,52.61,2.235,1506.6,9.89,139.46,67.4,normal
2026-09-02 05:45:00,pump_unit_07,56.65,2.56,1497.8,10.73,28.2,31.4,hydraulic_pressure_loss
2026-09-02 06:00:00,pump_unit_07,58.41,1.267,1505.1,11.73,54.85,45.1,hydraulic_pressure_loss
2026-09-02 06:15:00,pump_unit_07,62.65,1.934,1512.3,26.28,142.92,65.5,electrical_overcurrent
2026-09-02 06:30:00,pump_unit_07,82.07,1.204,1472.3,26.04,132.04,68.3,electrical_overcurrent
2026-09-02 06:45:00,pump_unit_07,97.49,6.404,1492.4,8.64,138.34,68.0,bearing_overheat_wear
2026-09-02 07:00:00,pump_unit_07,54.07,9.93,1410.7,10.12,141.59,66.9,rotor_unbalance
2026-09-02 07:15:00,pump_unit_07,56.35,1.808,1490.4,9.94,45.95,26.2,hydraulic_pressure_loss
2026-09-02 07:30:00,pump_unit_07,53.14,2.369,1489.3,9.5,135.03,57.6,normal
2026-09-02 07:45:00,pump_unit_07,59.8,1.98,1481.6,11.65,138.24,66.4,normal
2026-09-02 08:00:00,pump_unit_07,57.31,9.754,1415.6,9.88,136.94,56.9,rotor_unbalance
2026-09-02 08:15:00,pump_unit_07,55.07,1.502,1498.4,11.01,142.15,69.0,normal
2026-09-02 08:30:00,pump_unit_07,73.47,0.86,1500.7,24.27,132.46,66.6,electrical_overcurrent
2026-09-02 08:45:00,pump_unit_07,56.65,1.846,1507.0,10.21,50.84,37.9,hydraulic_pressure_loss
2026-09-01 08:00:00,pump_unit_08,59.02,7.912,1404.3,10.23,146.85,68.3,rotor_unbalance
2026-09-01 08:15:00,pump_unit_08,57.31,1.265,1512.0,10.81,145.66,71.5,normal
2026-09-01 08:30:00,pump_unit_08,56.82,2.061,1467.7,9.0,136.32,67.2,normal
2026-09-01 08:45:00,pump_unit_08,56.14,2.135,1512.2,9.5,141.19,62.9,normal
2026-09-01 09:00:00,pump_unit_08,56.13,0.777,1531.2,10.65,137.02,79.6,normal
2026-09-01 09:15:00,pump_unit_08,55.46,1.654,1519.8,10.12,140.75,75.2,normal
2026-09-01 09:30:00,pump_unit_08,54.81,2.133,1533.1,10.45,140.58,69.0,normal
2026-09-01 09:45:00,pump_unit_08,52.9,9.831,1400.8,9.25,137.41,67.7,rotor_unbalance
2026-09-01 10:00:00,pump_unit_08,52.45,8.58,1440.2,10.22,137.79,74.7,rotor_unbalance
2026-09-01 10:15:00,pump_unit_08,54.13,1.862,1483.4,10.53,137.65,59.6,normal
2026-09-01 10:30:00,pump_unit_08,58.91,9.543,1413.6,9.43,139.25,64.6,rotor_unbalance
2026-09-01 10:45:00,pump_unit_08,57.0,9.476,1451.3,9.87,141.36,66.4,rotor_unbalance
2026-09-01 11:00:00,pump_unit_08,50.35,8.186,1387.8,8.69,142.54,73.8,rotor_unbalance
2026-09-01 11:15:00,pump_unit_08,51.12,1.863,1498.0,9.55,139.13,56.1,normal
2026-09-01 11:30:00,pump_unit_08,75.58,1.79,1473.6,24.05,138.6,67.9,electrical_overcurrent
2026-09-01 11:45:00,pump_unit_08,58.37,2.234,1503.5,10.17,145.05,74.4,normal
2026-09-01 12:00:00,pump_unit_08,49.91,1.548,1490.9,10.82,139.89,74.8,normal
2026-09-01 12:15:00,pump_unit_08,59.2,2.162,1479.4,10.59,51.21,25.3,hydraulic_pressure_loss
2026-09-01 12:30:00,pump_unit_08,62.06,1.853,1531.7,10.34,27.35,38.0,hydraulic_pressure_loss
2026-09-01 12:45:00,pump_unit_08,59.48,2.147,1512.0,9.91,58.55,34.6,hydraulic_pressure_loss
2026-09-01 13:00:00,pump_unit_08,61.91,2.069,1491.5,10.86,148.53,80.0,normal
2026-09-01 13:15:00,pump_unit_08,77.88,1.735,1503.6,21.58,142.17,70.7,electrical_overcurrent
2026-09-01 13:30:00,pump_unit_08,73.51,1.751,1497.0,25.03,138.8,68.3,electrical_overcurrent
2026-09-01 13:45:00,pump_unit_08,60.69,1.861,1503.6,10.08,60.47,40.4,hydraulic_pressure_loss
2026-09-01 14:00:00,pump_unit_08,89.75,4.568,1520.6,12.37,133.98,60.4,bearing_overheat_wear
2026-09-01 14:15:00,pump_unit_08,72.76,1.852,1502.9,22.51,138.78,67.9,electrical_overcurrent
2026-09-01 14:30:00,pump_unit_08,75.09,1.874,1504.2,22.66,132.58,72.0,electrical_overcurrent
2026-09-01 14:45:00,pump_unit_08,57.95,1.533,1510.7,12.77,128.63,72.2,normal
2026-09-01 15:00:00,pump_unit_08,52.84,1.928,1491.9,10.3,135.44,72.7,normal
2026-09-01 15:15:00,pump_unit_08,59.35,1.677,1474.0,11.48,49.01,58.2,hydraulic_pressure_loss
2026-09-01 15:30:00,pump_unit_08,55.42,2.258,1501.6,10.34,139.0,67.7,normal
2026-09-01 15:45:00,pump_unit_08,72.46,1.682,1486.5,22.3,132.99,63.5,electrical_overcurrent
2026-09-01 16:00:00,pump_unit_08,57.47,1.056,1503.5,10.07,137.59,69.1,normal
2026-09-01 16:15:00,pump_unit_08,47.57,2.077,1498.6,9.95,135.17,59.2,normal
2026-09-01 16:30:00,pump_unit_08,60.65,1.861,1474.3,10.38,139.73,73.2,normal
2026-09-01 16:45:00,pump_unit_08,64.06,1.964,1479.9,19.84,139.06,70.5,electrical_overcurrent
2026-09-01 17:00:00,pump_unit_08,55.16,1.54,1480.3,11.02,132.44,74.4,normal
2026-09-01 17:15:00,pump_unit_08,73.95,1.288,1492.8,23.83,133.32,71.0,electrical_overcurrent
2026-09-01 17:30:00,pump_unit_08,87.85,6.432,1519.3,11.35,141.95,66.2,bearing_overheat_wear
2026-09-01 17:45:00,pump_unit_08,52.17,10.466,1467.5,10.15,133.28,59.9,rotor_unbalance
2026-09-01 18:00:00,pump_unit_08,53.13,2.049,1492.6,9.61,138.0,60.8,normal
2026-09-01 18:15:00,pump_unit_08,78.12,1.993,1486.9,19.61,138.83,74.6,electrical_overcurrent
2026-09-01 18:30:00,pump_unit_08,56.75,2.293,1500.3,10.72,143.6,61.1,normal
2026-09-01 18:45:00,pump_unit_08,90.92,4.679,1506.9,10.43,140.4,52.4,bearing_overheat_wear
2026-09-01 19:00:00,pump_unit_08,81.43,5.108,1462.0,10.49,134.49,61.6,bearing_overheat_wear
2026-09-01 19:15:00,pump_unit_08,61.34,7.679,1441.9,9.17,138.32,64.9,rotor_unbalance
2026-09-01 19:30:00,pump_unit_08,76.18,2.1,1494.3,22.8,136.46,64.6,electrical_overcurrent
2026-09-01 19:45:00,pump_unit_08,76.13,2.534,1514.6,20.06,138.63,66.7,electrical_overcurrent
2026-09-01 20:00:00,pump_unit_08,94.51,5.39,1478.1,9.81,137.82,80.0,bearing_overheat_wear
2026-09-01 20:15:00,pump_unit_08,54.0,1.364,1506.7,10.59,146.43,66.7,normal
2026-09-01 20:30:00,pump_unit_08,55.6,2.068,1472.9,10.79,139.9,61.6,normal
2026-09-01 20:45:00,pump_unit_08,54.52,2.234,1520.1,10.48,149.81,67.7,normal
2026-09-01 21:00:00,pump_unit_08,53.42,1.646,1484.8,8.55,53.9,42.8,hydraulic_pressure_loss
2026-09-01 21:15:00,pump_unit_08,61.17,8.463,1371.7,9.92,134.83,73.9,rotor_unbalance
2026-09-01 21:30:00,pump_unit_08,100.63,5.059,1503.2,10.74,126.67,67.6,bearing_overheat_wear
2026-09-01 21:45:00,pump_unit_08,53.9,8.583,1418.4,10.4,136.16,68.2,rotor_unbalance
2026-09-01 22:00:00,pump_unit_08,57.96,1.218,1489.3,11.01,132.74,69.4,normal
2026-09-01 22:15:00,pump_unit_08,83.63,1.731,1492.4,28.24,133.37,66.7,electrical_overcurrent
2026-09-01 22:30:00,pump_unit_08,97.34,4.398,1497.1,11.39,135.84,68.9,bearing_overheat_wear
2026-09-01 22:45:00,pump_unit_08,77.78,1.568,1510.4,25.33,136.87,75.3,electrical_overcurrent
2026-09-01 23:00:00,pump_unit_08,53.99,1.797,1485.1,10.92,136.53,76.9,normal
2026-09-01 23:15:00,pump_unit_08,55.07,8.233,1435.8,9.96,139.85,73.4,rotor_unbalance
2026-09-01 23:30:00,pump_unit_08,58.03,9.219,1415.2,10.07,138.81,67.0,rotor_unbalance
2026-09-01 23:45:00,pump_unit_08,58.98,1.79,1487.7,11.18,147.76,75.5,normal
2026-09-02 00:00:00,pump_unit_08,53.27,2.344,1498.6,9.99,143.59,74.0,normal
2026-09-02 00:15:00,pump_unit_08,96.32,6.252,1477.6,10.21,134.43,62.1,bearing_overheat_wear
2026-09-02 00:30:00,pump_unit_08,52.73,1.815,1477.8,10.54,41.45,40.9,hydraulic_pressure_loss
2026-09-02 00:45:00,pump_unit_08,56.88,2.731,1493.2,10.1,143.72,77.9,normal
2026-09-02 01:00:00,pump_unit_08,47.46,9.884,1450.8,10.7,134.23,69.7,rotor_unbalance
2026-09-02 01:15:00,pump_unit_08,55.26,9.656,1403.8,11.39,140.52,64.6,rotor_unbalance
2026-09-02 01:30:00,pump_unit_08,55.39,2.094,1486.6,11.46,47.24,33.7,hydraulic_pressure_loss
2026-09-02 01:45:00,pump_unit_08,49.34,2.429,1468.6,9.92,146.32,59.3,normal
2026-09-02 02:00:00,pump_unit_08,59.28,8.952,1392.5,11.61,149.74,67.6,rotor_unbalance
2026-09-02 02:15:00,pump_unit_08,50.2,1.724,1496.5,9.8,35.44,53.4,hydraulic_pressure_loss
2026-09-02 02:30:00,pump_unit_08,55.84,2.232,1497.5,10.0,48.46,24.6,hydraulic_pressure_loss
